customer_id,age,gender,income,education,marital_status,children,location,total_purchases,total_spending,avg_order_value,days_since_last_purchase,tenure_months,website_visits,time_on_site_minutes,preferred_category,categories_purchased,email_opens,email_clicks,discount_purchases,returns,support_contacts,loyalty_member
CUST000687,38,M,30956.0,High School,Divorced,1,Suburban,6,1503.79,250.63,77,33,15,5.5,Food,2,8,1,2,0,1,1
CUST000688,36,M,24913.0,Bachelor,Married,1,Rural,1,693.25,693.25,8,21,17,27.2,Electronics,4,7,2,0,0,3,1
CUST000689,52,M,59038.0,Master,Single,2,Suburban,6,3324.7,554.12,2,23,9,26.1,Sports,3,6,1,3,0,2,1
CUST000690,48,F,,Bachelor,Married,0,Urban,4,1464.64,366.16,45,13,13,26.0,Books,4,10,3,1,0,5,1
CUST000691,36,F,38224.0,Master,Widowed,2,Urban,9,1594.02,177.11,162,30,15,5.0,Toys,3,12,3,5,0,0,0
CUST000692,59,M,26981.0,High School,Married,0,Suburban,9,2837.16,315.24,4,24,13,24.1,Food,3,7,0,4,0,2,1
CUST000693,25,M,68173.0,Master,Married,1,Rural,7,2404.26,343.47,121,13,19,0.6,Electronics,2,5,1,3,0,0,1
CUST000694,51,M,144474.0,Bachelor,Married,3,Urban,11,4145.58,376.87,106,12,9,3.5,Clothing,3,5,1,1,1,5,0
CUST000695,50,M,22450.0,Bachelor,Divorced,1,Suburban,7,1633.99,233.43,30,16,8,10.8,Clothing,4,7,1,1,0,0,1
CUST000696,37,F,20000.0,Bachelor,Married,0,Suburban,2,555.71,277.86,8,18,22,7.8,Toys,1,8,2,0,0,6,1
CUST000697,46,M,,Bachelor,Single,4,Suburban,4,1635.84,408.96,246,17,25,1.8,Toys,2,13,3,2,0,0,0
CUST000698,23,M,49484.0,PhD,Widowed,3,Rural,5,3017.84,603.57,35,18,19,0.6,Toys,1,5,1,2,0,2,1
CUST000699,55,M,55893.0,Bachelor,Divorced,2,Suburban,6,1447.45,241.24,11,16,19,14.2,Clothing,4,7,1,2,0,2,1
CUST000700,39,F,37504.0,Master,Single,1,Rural,8,1235.85,154.48,114,18,17,5.6,Electronics,3,13,2,1,0,3,1
CUST000701,34,F,43460.0,Bachelor,Married,0,Urban,5,2598.46,519.69,24,28,21,0.5,Home & Garden,4,4,0,2,0,3,1
CUST000702,57,M,61114.0,High School,Married,3,Suburban,4,1833.73,458.43,64,24,17,8.5,Electronics,1,6,0,1,0,1,1
CUST000703,31,F,91515.0,High School,Single,1,Suburban,6,4182.54,697.09,5,9,20,5.5,Electronics,4,11,3,2,0,5,0
CUST000704,20,F,20000.0,High School,Widowed,3,Urban,3,918.67,306.22,495,29,19,12.9,Home & Garden,1,11,3,1,0,3,1
CUST000705,18,F,39286.0,Bachelor,Married,1,Suburban,2,1018.25,509.12,59,21,18,39.8,Home & Garden,2,8,1,1,0,0,1
CUST000706,51,M,55730.0,Bachelor,Divorced,1,Urban,6,2522.08,420.35,702,11,17,5.5,Clothing,1,10,3,1,0,1,0
CUST000707,22,F,28260.0,Master,Single,4,Urban,9,1522.66,169.18,48,19,21,87.8,Toys,1,7,1,3,0,4,1
CUST000708,68,F,138510.0,Master,Married,1,Urban,8,3883.24,485.4,42,13,11,1.3,Clothing,1,14,2,1,0,3,1
CUST000709,18,F,33481.0,High School,Single,0,Suburban,3,1359.27,453.09,246,13,19,1.4,Clothing,2,5,0,1,0,2,1
CUST000710,67,F,47821.0,High School,Married,0,Rural,5,1946.39,389.28,39,16,13,18.7,Electronics,3,4,1,0,0,2,1
CUST000711,45,F,68433.0,Bachelor,Married,1,Suburban,3,3116.25,1038.75,56,29,14,20.7,Beauty,4,11,2,1,0,4,1
CUST000712,40,M,34379.0,Bachelor,Married,0,Suburban,4,1335.76,333.94,8,5,10,8.2,Books,3,8,2,0,0,1,1
CUST000713,33,F,20000.0,High School,Single,1,Urban,3,1258.58,419.53,311,14,16,5.1,Beauty,1,8,2,1,0,2,0
CUST000714,47,F,37903.0,High School,Single,1,Rural,6,2354.96,392.49,8,24,18,23.7,Toys,1,5,0,1,0,0,0
CUST000715,41,F,90913.0,Some College,Single,2,Suburban,7,3171.81,453.12,147,43,15,46.9,Sports,2,7,1,2,0,2,1
CUST000716,58,M,40049.0,Master,Single,1,Suburban,8,2617.72,327.21,77,53,9,68.9,Books,3,8,1,0,0,2,0
CUST000717,43,F,29499.0,High School,Married,4,Suburban,2,1610.67,805.34,6,16,14,15.1,Home & Garden,3,10,2,0,0,4,0
CUST000718,44,F,85425.0,Bachelor,Married,0,Urban,7,3972.01,567.43,1,10,12,20.2,Electronics,3,6,1,2,0,0,0
CUST000719,36,M,40196.0,Bachelor,Married,2,Suburban,4,1032.06,258.02,274,22,10,25.9,Beauty,1,11,2,0,0,3,0
CUST000720,41,F,36094.0,Master,Married,0,Rural,5,1561.36,312.27,135,24,15,24.1,Electronics,2,7,0,2,0,3,0
CUST000721,46,F,53619.0,Bachelor,Single,2,Urban,6,1760.5,293.42,115,28,12,75.3,Sports,2,5,1,3,0,1,1
CUST000722,18,F,77843.0,High School,Single,4,Suburban,8,3520.22,440.03,57,22,13,24.9,Toys,3,13,3,0,0,1,0
CUST000723,21,M,204644.0,Master,Single,3,Rural,12,3996.03,333.0,27,9,12,16.3,,1,8,3,4,0,0,1
CUST000724,53,M,80526.0,Bachelor,Divorced,2,Urban,8,3434.62,429.33,113,6,12,7.1,Food,1,7,2,0,1,2,1
CUST000725,44,F,98312.0,Bachelor,Married,1,Rural,7,1621.84,231.69,93,30,14,13.7,Home & Garden,5,12,4,3,0,2,1
CUST000726,39,M,36185.0,Bachelor,Single,3,Rural,2,1880.52,940.26,129,26,16,31.8,Sports,2,14,3,0,0,0,0
CUST000727,42,F,26488.0,Bachelor,Single,3,Suburban,0,471.88,0.0,45,11,13,5.5,Electronics,3,6,1,0,0,2,1
CUST000728,47,F,50888.0,Bachelor,Divorced,4,Urban,4,2520.14,630.04,433,11,4,0.5,Sports,2,10,3,2,0,2,1
CUST000729,33,F,52276.0,High School,Married,1,Urban,4,2798.91,699.73,6,38,25,5.9,Clothing,3,4,0,1,0,4,1
CUST000730,30,M,25665.0,Bachelor,Married,4,Urban,2,577.07,288.54,8,28,17,48.4,Books,2,8,2,0,0,1,1
CUST000731,44,F,44126.0,High School,Married,0,Suburban,5,2651.19,530.24,248,16,15,23.7,Home & Garden,2,5,0,2,0,4,1
CUST000732,27,M,62292.0,Master,Single,0,Suburban,9,3386.21,376.25,104,12,14,3.1,Clothing,2,6,1,4,0,0,1
CUST000733,48,M,60854.0,High School,Widowed,0,Suburban,6,3482.63,580.44,39,16,16,0.5,Books,2,9,2,2,0,3,0
CUST000734,18,M,66341.0,High School,Married,0,Urban,8,4788.37,598.55,143,14,19,16.6,Clothing,2,4,1,2,0,2,1
CUST000735,57,M,58371.0,Master,Single,2,Urban,8,1400.68,175.08,60,24,16,13.0,Sports,2,3,0,2,0,2,1
CUST000736,49,F,36163.0,Master,Divorced,3,Suburban,6,1920.38,320.06,2,20,10,1.3,Home & Garden,3,6,0,3,0,0,0
CUST000737,45,F,36013.0,Master,Married,2,Suburban,6,1557.36,259.56,105,13,11,50.7,Beauty,2,4,1,2,0,2,0
CUST000738,56,M,23876.0,Bachelor,Single,2,Rural,5,1031.05,206.21,27,25,9,14.4,Sports,1,8,2,1,0,1,1
CUST000739,66,F,143037.0,High School,Married,1,Suburban,6,2872.12,478.69,12,12,9,15.8,Sports,3,10,1,2,0,1,1
CUST000740,57,M,49418.0,Master,Single,2,Suburban,5,1687.63,337.53,25,13,10,28.8,Toys,3,8,1,0,0,2,0
CUST000741,18,F,42834.0,Master,Single,1,Suburban,10,2238.4,223.84,64,17,21,6.2,Books,4,12,1,2,0,2,1
CUST000742,22,F,28077.0,High School,Married,3,Suburban,2,1077.48,538.74,5,28,24,12.3,Home & Garden,3,12,1,0,0,3,1
CUST000743,32,F,285328.0,Some College,Single,2,Urban,12,13479.93,1123.33,214,13,21,12.9,Home & Garden,2,7,1,5,0,1,0
CUST000744,42,M,25745.0,High School,Divorced,2,Rural,2,952.26,476.13,82,26,9,51.3,Sports,4,9,3,0,0,3,1
CUST000745,49,F,37899.0,Some College,Widowed,1,Suburban,4,2259.86,564.96,34,38,12,2.1,Toys,2,11,1,1,0,4,0
CUST000746,31,M,62912.0,PhD,Single,3,Urban,7,1026.35,146.62,116,14,16,21.3,Home & Garden,3,14,5,2,0,2,0
CUST000747,44,Other,70271.0,Master,Married,0,Urban,3,1262.45,420.82,163,27,13,12.8,Electronics,1,6,2,0,0,1,1
CUST000748,30,M,87095.0,Some College,Divorced,1,Urban,7,4665.47,666.5,95,30,20,28.0,Toys,3,5,1,1,0,2,0
CUST000749,32,F,145011.0,Master,Married,2,Suburban,11,6955.59,632.33,22,55,16,26.8,Home & Garden,4,5,1,6,0,3,1
CUST000750,20,F,66416.0,High School,Married,1,Urban,6,3202.58,533.76,11,22,10,0.5,Sports,2,15,4,0,0,2,0
CUST000751,28,F,26013.0,Bachelor,Single,3,Urban,4,1104.72,276.18,196,17,20,4.4,Electronics,2,7,0,1,0,2,1
CUST000752,21,M,42017.0,High School,Married,1,Suburban,4,1514.12,378.53,26,34,17,3.0,Toys,6,5,1,0,0,4,1
CUST000753,27,F,58965.0,Bachelor,Married,1,Urban,7,1216.08,173.73,2,25,20,9.3,Electronics,1,5,1,1,0,2,0
CUST000754,57,M,169555.0,Master,Widowed,3,Suburban,6,5574.62,929.1,102,24,5,35.4,Books,2,7,0,0,0,3,1
CUST000755,27,F,21190.0,Bachelor,Single,1,Suburban,1,755.3,755.3,16,23,12,0.5,Sports,4,8,2,0,0,2,0
CUST000756,81,M,100865.0,Bachelor,Divorced,1,Suburban,5,2586.99,517.4,470,39,17,10.0,Home & Garden,3,6,1,0,0,3,1
CUST000757,49,M,54608.0,Bachelor,Single,1,Urban,2,1926.78,963.39,203,14,12,32.4,Beauty,2,5,1,0,0,2,1
CUST000758,44,F,81040.0,PhD,Widowed,0,Urban,13,4464.67,343.44,93,27,14,39.1,Electronics,3,7,1,3,0,4,0
CUST000759,29,M,46110.0,High School,Married,2,Urban,5,2206.08,441.22,179,23,17,16.1,Sports,2,11,2,1,0,1,1
CUST000760,52,M,29570.0,Bachelor,Married,0,Suburban,7,1230.2,175.74,63,31,8,26.6,Books,1,6,1,4,0,1,0
CUST000761,33,M,76920.0,High School,Married,3,Suburban,9,3006.15,334.02,155,14,11,5.9,Clothing,2,9,1,1,0,3,1
CUST000762,43,M,72595.0,Master,Single,2,Urban,6,1706.02,284.34,103,10,14,5.1,Clothing,2,10,3,2,0,0,1
CUST000763,80,F,,High School,Single,0,Suburban,9,2796.53,310.73,2,39,13,0.8,Home & Garden,2,4,0,3,1,0,1
CUST000764,40,F,48631.0,Master,Single,2,Urban,5,2516.76,503.35,297,8,17,10.5,Food,2,9,2,1,0,3,1
CUST000765,59,M,34204.0,Bachelor,Single,2,Rural,2,1550.49,775.24,197,13,17,9.1,Clothing,2,7,1,0,0,1,0
CUST000766,31,M,,High School,Single,0,Rural,3,987.77,329.26,306,9,18,7.0,Electronics,1,7,2,0,0,3,0
CUST000767,41,M,80147.0,Some College,Married,0,Suburban,5,1499.5,299.9,131,29,11,1.8,Beauty,1,10,1,0,0,0,1
CUST000768,68,M,63217.0,High School,Married,1,Suburban,5,3842.91,768.58,53,11,14,3.9,Electronics,2,13,4,1,0,3,0
CUST000769,32,F,27461.0,Bachelor,Single,2,Suburban,5,852.49,170.5,23,21,19,3.4,Sports,2,6,2,0,0,3,1
CUST000770,69,F,35484.0,High School,Divorced,2,Suburban,6,2127.08,354.51,19,11,10,43.2,Home & Garden,2,11,3,3,0,2,0
CUST000771,52,M,37047.0,Bachelor,Married,1,Suburban,7,2147.1,306.73,15,10,9,50.9,Beauty,3,8,1,2,0,2,1
CUST000772,33,M,20134.0,Bachelor,Widowed,2,Rural,7,1338.5,191.21,24,38,15,0.5,Sports,2,12,4,2,0,2,1
CUST000773,51,M,30013.0,Bachelor,Married,2,Suburban,2,961.53,480.76,79,25,8,2.8,Food,1,6,1,0,0,2,1
CUST000774,56,F,24827.0,High School,Single,2,Suburban,6,1304.11,217.35,115,15,12,32.9,Beauty,4,10,2,1,0,1,1
CUST000775,51,F,38273.0,Bachelor,Married,2,Suburban,6,1421.81,236.97,37,19,12,0.6,Sports,1,11,1,2,0,1,0
CUST000776,18,M,31469.0,Master,Married,1,Suburban,4,2281.63,570.41,79,10,16,43.1,Toys,5,9,1,0,0,1,1
CUST000777,31,M,20000.0,Master,Single,3,Suburban,6,1569.62,261.6,41,43,19,7.2,Home & Garden,5,5,1,3,0,0,1
CUST000778,38,F,164975.0,Bachelor,Single,2,Urban,12,6530.88,544.24,119,13,17,11.6,Beauty,3,12,4,4,0,2,0
CUST000779,40,F,103935.0,Bachelor,Single,3,Urban,7,5913.34,844.76,446,26,10,21.6,Beauty,2,11,3,0,0,1,0
CUST000780,51,M,30717.0,High School,Single,1,Urban,2,1280.52,640.26,116,9,12,4.2,Sports,3,8,1,0,0,3,1
CUST000781,44,M,57725.0,Bachelor,Married,0,Suburban,3,1852.29,617.43,6,20,18,1.6,Food,4,13,2,0,0,2,1
CUST000782,21,M,62974.0,High School,Married,1,Suburban,10,3707.15,370.72,64,23,23,24.9,Food,3,7,1,4,0,2,0
CUST000783,47,F,100172.0,High School,Single,1,Rural,8,2725.1,340.64,147,18,13,62.6,Beauty,1,10,1,4,0,0,1
CUST000784,51,M,29996.0,High School,Married,2,Suburban,8,1339.98,167.5,78,26,11,16.1,Clothing,1,9,1,4,1,1,1
CUST000785,50,M,94396.0,Bachelor,Married,1,Suburban,4,4436.79,1109.2,301,16,17,26.2,Books,1,6,0,1,0,2,1
CUST000786,58,F,35286.0,Bachelor,Single,3,Urban,5,710.83,142.17,5,13,13,42.5,,1,7,2,2,0,2,1
CUST000787,54,M,21993.0,Some College,Single,2,Suburban,9,1799.81,199.98,34,18,15,3.9,Beauty,1,6,1,1,0,1,1
CUST000788,48,F,75696.0,High School,Single,2,Suburban,6,2425.2,404.2,24,10,13,6.5,Electronics,2,8,3,0,0,1,0
CUST000789,40,M,106346.0,Bachelor,Married,0,Suburban,3,2322.76,774.25,145,10,20,3.7,Toys,2,14,4,1,0,2,1
CUST000790,18,M,231594.0,Master,Single,4,Urban,13,5611.3,431.64,74,13,17,1.0,Electronics,3,13,2,5,0,3,0
CUST000791,48,F,23864.0,Bachelor,Married,3,Suburban,2,1525.24,762.62,14,35,10,19.8,Toys,1,13,4,1,0,2,1
CUST000792,45,M,74559.0,Bachelor,Married,2,Suburban,2,3598.27,1799.14,33,17,15,2.4,Clothing,1,8,0,1,0,1,1
CUST000793,46,F,38335.0,Bachelor,Married,1,Suburban,6,1751.79,291.96,73,45,11,1.5,Sports,3,5,1,1,0,5,1
CUST000794,22,F,78434.0,High School,Single,1,Rural,6,1854.29,309.05,555,17,14,6.6,Toys,2,8,2,1,0,2,0
CUST000795,25,M,20286.0,Bachelor,Single,0,Rural,7,1734.38,247.77,45,13,17,0.9,Food,3,8,1,2,0,1,1
CUST000796,57,F,22979.0,Master,Married,1,Rural,6,1630.32,271.72,17,37,13,3.0,Sports,2,15,3,2,0,1,1
CUST000797,41,M,30775.0,High School,Divorced,0,Suburban,5,1957.61,391.52,68,13,9,1.1,Home & Garden,3,4,1,0,0,3,0
CUST000798,52,F,51399.0,High School,Married,2,Rural,8,3165.29,395.66,37,16,16,31.5,Food,3,8,2,2,1,2,0
CUST000799,42,M,33367.0,Master,Married,2,Suburban,5,2309.79,461.96,83,10,4,22.7,Sports,3,9,1,0,0,2,0
CUST000800,42,F,72797.0,Master,Married,1,Urban,6,3469.12,578.19,62,32,11,29.4,Food,1,6,1,1,0,1,0
CUST000801,56,M,90774.0,Bachelor,Married,1,Urban,10,2372.56,237.26,116,18,8,30.4,Sports,4,10,3,1,0,1,0
CUST000802,34,M,70245.0,Master,Divorced,3,Urban,7,1318.86,188.41,245,31,20,43.4,Electronics,2,9,3,2,0,3,1
CUST000803,43,F,129478.0,Bachelor,Single,0,Urban,4,5031.76,1257.94,22,23,10,3.1,Home & Garden,1,9,3,1,0,3,1
CUST000804,35,F,62912.0,High School,Widowed,2,Urban,8,3571.99,446.5,172,17,15,34.5,Food,3,4,1,2,0,4,0
CUST000805,35,M,23620.0,Bachelor,Married,0,Urban,6,1500.14,250.02,298,21,19,11.2,Sports,2,4,1,3,0,2,1
CUST000806,37,M,111082.0,Bachelor,Married,0,Suburban,8,4029.82,503.73,46,34,16,2.7,Beauty,1,11,3,2,0,1,1
CUST000807,45,F,34095.0,Some College,Single,0,Urban,3,549.02,183.01,12,19,15,16.0,Clothing,3,9,1,1,0,2,1
CUST000808,34,F,84647.0,High School,Married,2,Urban,5,3240.47,648.09,172,16,19,5.9,Toys,2,7,2,2,0,0,0
CUST000809,60,M,126025.0,Bachelor,Married,1,Suburban,9,7556.27,839.59,120,6,14,0.7,Sports,3,7,1,4,0,1,1
CUST000810,28,M,64473.0,Bachelor,Single,3,Suburban,9,3496.75,388.53,23,23,20,1.2,Home & Garden,3,10,2,2,1,4,0
CUST000811,39,M,20000.0,Bachelor,Single,1,Rural,5,635.95,127.19,58,18,20,8.3,Clothing,1,16,3,0,0,3,1
CUST000812,35,F,28256.0,High School,Divorced,0,Suburban,5,1968.08,393.62,86,36,11,26.3,Clothing,3,9,3,2,0,1,1
CUST000813,63,M,108406.0,Bachelor,Married,2,Suburban,6,3914.8,652.47,18,9,5,5.6,Clothing,2,10,1,1,0,2,1
CUST000814,44,M,44290.0,Master,Married,0,Urban,5,2020.22,404.04,125,23,14,21.8,Electronics,2,10,3,0,0,1,1
CUST000815,57,F,51418.0,Bachelor,Single,2,Urban,5,2028.63,405.73,117,8,2,0.9,Electronics,1,16,3,2,0,1,0
CUST000816,19,M,77288.0,Bachelor,Married,0,Urban,6,3343.95,557.32,218,16,22,7.5,Clothing,3,8,1,1,0,3,1
CUST000817,46,F,,Bachelor,Married,1,Urban,4,3075.15,768.79,83,35,11,2.0,Beauty,3,3,1,1,0,3,0
CUST000818,55,M,57946.0,Bachelor,Married,2,Rural,3,2493.71,831.24,85,34,10,29.9,Electronics,5,3,0,1,0,4,1
CUST000819,43,M,43252.0,Bachelor,Married,4,Urban,4,2122.75,530.69,96,22,12,51.6,Clothing,2,7,2,1,0,1,1
CUST000820,57,M,40635.0,Master,Married,1,Urban,3,1159.2,386.4,31,23,14,5.9,Clothing,1,11,2,0,0,2,0
CUST000821,34,F,82021.0,Some College,Married,3,Urban,7,2968.0,424.0,142,28,13,67.5,Books,2,15,4,1,0,0,1
CUST000822,63,M,68332.0,Bachelor,Single,0,Suburban,7,3272.54,467.51,108,18,7,20.9,Electronics,1,9,3,3,0,0,0
CUST000823,76,F,42008.0,Bachelor,Divorced,3,Urban,7,2439.31,348.47,182,17,10,0.5,Books,2,8,3,2,1,1,0
CUST000824,36,F,93832.0,Master,Married,2,Suburban,6,3279.05,546.51,146,10,10,10.0,Beauty,4,7,1,2,0,2,0
CUST000825,35,F,45368.0,Bachelor,Single,0,Urban,4,1238.62,309.65,101,19,15,26.9,Beauty,1,7,1,1,0,2,1
CUST000826,63,M,29407.0,Bachelor,Married,1,Urban,6,952.23,158.71,17,10,11,11.4,Food,2,7,2,2,0,2,1
CUST000827,65,M,31089.0,High School,Divorced,0,Urban,6,1732.96,288.83,251,15,9,12.0,Clothing,3,11,4,1,0,3,1
CUST000828,34,M,27248.0,Master,Single,1,Suburban,5,752.93,150.59,45,28,20,8.9,Clothing,1,10,2,1,0,2,0
CUST000829,35,M,41629.0,Bachelor,Single,0,Urban,4,1654.04,413.51,333,22,14,7.5,Books,2,5,1,2,0,4,1
CUST000830,37,M,102768.0,Master,Married,2,Suburban,6,4790.57,798.43,51,12,14,0.5,Home & Garden,4,7,0,1,0,3,1
CUST000831,21,F,30240.0,Master,Single,4,Suburban,6,1084.37,180.73,15,15,12,14.6,Clothing,2,8,2,3,0,1,1
CUST000832,28,M,54889.0,High School,Married,0,Suburban,4,2979.27,744.82,216,20,16,21.8,Beauty,3,9,1,2,0,2,0
CUST000833,26,M,33056.0,Master,Single,1,Urban,4,1461.68,365.42,158,24,14,23.4,Beauty,1,8,1,1,0,0,0
CUST000834,30,M,41932.0,Master,Married,2,Urban,4,877.14,219.28,154,12,20,14.7,Food,3,6,0,1,0,1,1
CUST000835,41,F,20000.0,Bachelor,Single,3,Urban,6,1434.24,239.04,9,32,9,6.3,Electronics,2,12,1,0,0,1,1
CUST000836,45,M,42945.0,High School,Single,1,Suburban,4,839.77,209.94,211,19,14,0.5,Sports,1,7,2,1,0,0,1
CUST000837,65,F,43642.0,High School,Divorced,1,Suburban,3,1734.21,578.07,90,11,11,33.9,Food,1,8,1,1,0,3,0
CUST000838,27,M,67790.0,Bachelor,Married,1,Suburban,5,1948.73,389.75,63,13,12,8.4,Toys,1,8,2,2,0,7,1
CUST000839,56,F,56048.0,Bachelor,Married,0,Suburban,6,2483.53,413.92,244,32,10,13.8,Beauty,5,5,0,1,0,1,1
CUST000840,38,F,23884.0,Bachelor,Single,0,Suburban,4,1136.63,284.16,109,24,16,3.2,Sports,2,6,2,1,0,2,1
CUST000841,41,M,93950.0,High School,Married,1,Suburban,5,1574.6,314.92,14,29,14,2.3,Sports,3,11,3,1,0,2,1
CUST000842,52,M,55613.0,PhD,Married,0,Urban,6,2032.41,338.74,73,22,14,1.4,Food,4,8,1,2,0,1,1
CUST000843,25,M,55217.0,Bachelor,Widowed,2,Suburban,7,1500.6,214.37,101,4,12,24.0,Books,1,3,0,3,0,3,1
CUST000844,47,M,48751.0,High School,Widowed,1,Urban,3,1775.0,591.67,228,12,9,15.6,Clothing,4,7,1,1,0,3,1
CUST000845,44,F,35930.0,Bachelor,Married,1,Suburban,3,1987.79,662.6,32,32,9,14.6,Food,3,8,2,0,0,1,0
CUST000846,49,F,55864.0,Bachelor,Married,0,Urban,2,1304.99,652.5,158,11,9,37.8,Beauty,3,7,0,0,0,3,0
CUST000847,46,F,65209.0,High School,Married,3,Urban,4,2325.61,581.4,160,19,7,2.6,Beauty,4,5,0,0,0,3,1
CUST000848,78,F,20000.0,Bachelor,Married,3,Rural,5,1033.07,206.61,13,9,11,2.8,Home & Garden,1,11,2,0,0,1,1
CUST000849,32,M,35480.0,High School,Single,0,Suburban,7,1505.59,215.08,1,15,17,3.2,Electronics,2,10,1,2,0,4,0
CUST000850,34,M,42067.0,Master,Single,1,Urban,3,1905.97,635.32,87,16,19,8.3,Food,1,6,1,0,0,3,1
CUST000851,32,F,57165.0,Master,Single,2,Urban,4,1936.14,484.04,155,11,11,31.1,Sports,4,8,1,0,0,1,1
CUST000852,33,M,100306.0,Bachelor,Single,0,Suburban,7,5371.96,767.42,80,13,16,32.0,Toys,1,8,3,0,0,2,0
CUST000853,32,F,30851.0,Master,Single,1,Rural,7,1935.68,276.53,167,21,21,13.4,Sports,5,4,0,2,0,1,1
CUST000854,59,M,36359.0,Master,Married,0,Suburban,3,1016.04,338.68,97,14,7,16.1,Electronics,1,3,0,1,0,3,0
CUST000855,63,M,,High School,Married,3,Rural,6,1531.3,255.22,105,61,7,34.2,Sports,3,6,0,3,0,1,1
CUST000856,33,Other,30305.0,Some College,Married,3,Urban,8,1745.98,218.25,2,25,13,14.7,Books,3,2,0,1,0,1,1
CUST000857,29,M,39802.0,Master,Single,2,Suburban,3,1033.77,344.59,9,26,16,3.9,Food,4,6,2,1,0,1,1
CUST000858,49,Other,77845.0,High School,Single,1,Suburban,4,1053.87,263.47,129,29,10,18.3,Clothing,2,10,2,1,0,0,1
CUST000859,33,F,26048.0,High School,Married,3,Suburban,5,1155.51,231.1,143,23,17,22.0,Clothing,2,9,1,2,0,1,1
CUST000860,51,F,63366.0,High School,Single,3,Urban,6,2745.26,457.54,78,13,12,15.1,Home & Garden,4,8,1,2,0,1,1
CUST000861,45,F,20000.0,High School,Married,4,Suburban,7,1322.94,188.99,89,26,15,4.8,Food,5,6,1,3,0,5,0
CUST000862,19,F,35003.0,Master,Widowed,0,Suburban,9,2444.72,271.64,95,16,22,7.7,Food,1,8,2,3,1,2,0
CUST000863,65,F,40227.0,Bachelor,Single,0,Suburban,4,1739.06,434.76,11,10,7,9.5,Books,3,9,1,0,0,1,0
CUST000864,68,M,133909.0,Master,Single,2,Suburban,9,7211.47,801.27,110,23,8,2.4,Food,1,10,2,4,1,3,0
CUST000865,32,M,41569.0,Master,Married,1,Suburban,6,2134.9,355.82,65,22,14,9.0,,3,3,1,2,0,1,1
CUST000866,36,F,20000.0,Bachelor,Widowed,0,Suburban,5,1454.93,290.99,92,26,18,2.6,Sports,3,10,3,0,0,0,0
CUST000867,46,M,20000.0,Master,Married,0,Urban,6,1199.45,199.91,82,18,15,10.4,Beauty,3,7,2,1,0,3,1
CUST000868,47,M,50031.0,High School,Divorced,3,Urban,10,3761.03,376.1,143,28,16,0.8,Toys,2,5,1,4,0,0,1
CUST000869,51,M,70845.0,Bachelor,Single,3,Suburban,5,1958.53,391.71,38,11,12,44.5,Clothing,1,4,0,1,0,3,0
CUST000870,72,F,61406.0,Bachelor,Widowed,1,Rural,4,1767.93,441.98,46,8,17,4.2,Toys,3,9,2,2,0,1,1
CUST000871,39,F,54205.0,High School,Single,3,Urban,9,1311.01,145.67,49,19,20,9.4,,3,4,0,4,1,3,0
CUST000872,30,M,98455.0,High School,Single,2,Suburban,7,3578.3,511.19,143,14,21,0.5,Toys,4,8,2,2,0,0,0
CUST000873,21,F,35463.0,PhD,Divorced,3,Urban,7,1146.43,163.78,56,12,17,3.2,Home & Garden,2,7,2,0,0,4,1
CUST000874,31,F,83863.0,Master,Divorced,1,Urban,7,2831.15,404.45,19,17,15,17.7,Books,1,8,2,2,0,4,1
CUST000875,41,F,20000.0,Bachelor,Single,0,Suburban,6,1486.68,247.78,407,24,18,1.8,Toys,1,6,1,1,0,1,1
CUST000876,68,F,28482.0,Master,Single,1,Suburban,2,1744.8,872.4,67,4,16,14.8,Beauty,3,6,1,0,0,3,1
CUST000877,34,F,20000.0,Master,Single,1,Urban,4,1520.85,380.21,11,15,27,0.5,Sports,2,5,0,0,0,1,1
CUST000878,45,M,41568.0,Bachelor,Single,2,Suburban,4,1986.2,496.55,110,36,14,9.4,Electronics,3,9,1,1,0,1,1
CUST000879,41,F,47678.0,High School,Single,0,Suburban,6,2198.02,366.34,134,9,10,19.2,Books,1,10,3,2,0,3,1
CUST000880,59,M,52494.0,Some College,Widowed,4,Rural,7,3143.0,449.0,69,14,16,39.1,Books,1,11,2,2,0,3,1
CUST000881,79,F,50875.0,Bachelor,Married,0,Urban,6,2667.67,444.61,103,31,11,10.2,Sports,5,6,1,0,0,0,0
CUST000882,34,Other,28098.0,High School,Married,0,Suburban,3,1775.15,591.72,18,17,16,27.5,Food,4,6,1,1,0,3,1
CUST000883,34,M,43732.0,Bachelor,Married,1,Urban,6,1872.09,312.02,45,21,19,24.3,Electronics,2,5,0,2,0,2,1
CUST000884,57,M,20000.0,Master,Married,1,Urban,3,542.29,180.76,17,16,9,5.3,Books,2,6,2,1,0,0,1
CUST000885,52,F,111072.0,High School,Married,1,Suburban,8,2787.29,348.41,48,33,11,31.2,Home & Garden,4,11,3,2,0,1,0
CUST000886,69,M,40856.0,Bachelor,Married,2,Suburban,3,2386.3,795.43,82,13,10,15.3,Home & Garden,1,7,2,1,0,2,1
CUST000887,50,F,36558.0,High School,Single,1,Urban,6,1433.4,238.9,58,19,12,1.7,Food,3,6,2,2,0,1,1
CUST000888,36,M,127180.0,Some College,Married,2,Rural,11,3655.57,332.32,89,26,18,42.0,Home & Garden,1,9,2,2,0,5,0
